Time S;Temperature
0.28926;5.307401515
0.28928;5.307429442
0.2893;5.307457675
0.28932;5.307486224
0.28934;5.3075151
0.28936;5.307544311
0.28938;5.307573869
0.2894;5.307603784
0.28942;5.307634065
0.28944;5.307664724
0.28946;5.30769577
0.28948;5.307727213
0.2895;5.307759064
0.28952;5.307791333
0.28954;5.307802928
0.28956;5.307813927
0.28958;5.307824329
0.2896;5.307834136
0.28962;5.307853385
0.28964;5.307871531
0.28966;5.307888578
0.28968;5.307904533
0.2897;5.3079194
0.28972;5.307933184
0.28974;5.30794589
0.28976;5.307957524
0.28978;5.30796809
0.2898;5.307977594
0.28982;5.30797549
0.28984;5.307971816
0.28986;5.307966572
0.28988;5.30795976
0.2899;5.307941339
0.28992;5.307921855
0.28994;5.307901304
0.28996;5.30787968
0.28998;5.307825838
0.29;5.307760347
0.29002;5.307693733
0.29004;5.307625969
0.29006;5.307557031
0.29008;5.307486893
0.2901;5.307415529
0.29012;5.307342915
0.29014;5.307279575
0.29016;5.307205411
0.29018;5.307130949
0.2902;5.307056164
0.29022;5.30698103
0.29024;5.306905521
0.29026;5.306829612
0.29028;5.306753277
0.2903;5.306708145
0.29032;5.306664087
0.29034;5.306621095
0.29036;5.306579157
0.29038;5.306538264
0.2904;5.306498405
0.29042;5.306470122
0.29044;5.306463959
0.29046;5.306459333
0.29048;5.306456248
0.2905;5.30645471
0.29052;5.306444684
0.29054;5.306446761
0.29056;5.306450395
0.29058;5.30645559
0.2906;5.306462353
0.29062;5.306460136
0.29064;5.306448941
0.29066;5.306449351
0.29068;5.306450816
0.2907;5.306453848
0.29072;5.306458958
0.29074;5.306476187
0.29076;5.306494476
0.29078;5.306513317
0.2908;5.306522678
0.29082;5.306533108
0.29084;5.30653457
0.29086;5.306537609
0.29088;5.306531669
0.2909;5.306526779
0.29092;5.306543006
0.29094;5.306559248
0.29096;5.306575506
0.29098;5.306591778
0.291;5.306608066
0.29102;5.30662437
0.29104;5.306640688
0.29106;5.306667573
0.29108;5.30668444
0.2911;5.306701326
0.29112;5.306718233
0.29114;5.306735161
0.29116;5.306762148
0.29118;5.306788136
0.2912;5.306812618
0.29122;5.3068356
0.29124;5.306857086
0.29126;5.306887632
0.29128;5.306906659
0.2913;5.306924212
0.29132;5.306940294
0.29134;5.306954911
0.29136;5.306968068
0.29138;5.30698981
0.2914;5.307009594
0.29142;5.307037983
0.29144;5.307054914
0.29146;5.307060398
0.29148;5.307054439
0.2915;5.307058138
0.29152;5.307061464
0.29154;5.307074971
0.29156;5.30708863
0.29158;5.307102453
0.2916;5.307116449
0.29162;5.30714118
0.29164;5.307166621
0.29166;5.307202315
0.29168;5.307237219
0.2917;5.307271354
0.29172;5.30730474
0.29174;5.307317319
0.29176;5.307330204
0.29178;5.307353956
0.2918;5.307368513
0.29182;5.307373884
0.29184;5.307380114
0.29186;5.307397246
0.29188;5.307404702
0.2919;5.307423075
0.29192;5.307441825
0.29194;5.307460963
0.29196;5.307469947
0.29198;5.307478821
0.292;5.307487591
0.29202;5.307486223
0.29204;5.307475229
0.29206;5.307475193
0.29208;5.307454975
0.2921;5.307424604
0.29212;5.307374025
0.29214;5.307344393
0.29216;5.30731459
0.29218;5.30729464
0.2922;5.307273981
0.29222;5.307252604
0.29224;5.307230499
0.29226;5.307228756
0.29228;5.307227299
0.2923;5.307226127
0.29232;5.307204138
0.29234;5.307181401
0.29236;5.307179006
0.29238;5.307186915
0.2924;5.307184543
0.29242;5.307182441
0.29244;5.307180609
0.29246;5.307179047
0.29248;5.307177755
0.2925;5.307186772
0.29252;5.307206103
0.29254;5.30722572
0.29256;5.307245632
0.29258;5.307275888
0.2926;5.307285364
0.29262;5.307295166
0.29264;5.307305811
0.29266;5.307316793
0.29268;5.307327604
0.2927;5.307338249
0.29272;5.307348733
0.29274;5.307349024
0.29276;5.30735971
0.29278;5.307380796
0.2928;5.307381665
0.29282;5.307392945
0.29284;5.307404089
0.29286;5.307405065
0.29288;5.307416462
0.2929;5.307417695
0.29292;5.307419315
0.29294;5.307410772
0.29296;5.30741265
0.29298;5.307393808
0.293;5.307374314
0.29302;5.307364708
0.29304;5.307354947
0.29306;5.307334474
0.29308;5.30732387
0.2931;5.30731309
0.29312;5.307302129
0.29314;5.307301533
0.29316;5.307290712
0.29318;5.307279699
0.2932;5.307268491
0.29322;5.307257082
0.29324;5.307245466
0.29326;5.307233638
0.29328;5.307221595
0.2933;5.307209329
0.29332;5.307196837
0.29334;5.307184112
0.29336;5.307171151
0.29338;5.307157948
0.2934;5.307144498
0.29342;5.307130795
0.29344;5.307116835
0.29346;5.307102613
0.29348;5.307088123
0.2935;5.307073361
0.29352;5.307058321
0.29354;5.307042998
0.29356;5.307027387
0.29358;5.307011483
0.2936;5.306995281
0.29362;5.306978776
0.29364;5.306951412
0.29366;5.306923217
0.29368;5.306894181
0.2937;5.306864295
0.29372;5.306833547
0.29374;5.30678185
0.29376;5.306750364
0.29378;5.306717975
0.2938;5.306664597
0.29382;5.306631388
0.29384;5.306597236
0.29386;5.306572171
0.29388;5.306545635
0.2939;5.306517624
0.29392;5.306498684
0.29394;5.306478775
0.29396;5.306457899
0.29398;5.306436054
0.294;5.306423792
0.29402;5.30642163
0.29404;5.306419539
0.29406;5.30641753
0.29408;5.306405574
0.2941;5.306394226
0.29412;5.306383493
0.29414;5.306373379
0.29416;5.306363889
0.29418;5.306365579
0.2942;5.306368421
0.29422;5.306372424
0.29424;5.3063776
0.29426;5.306383958
0.29428;5.306391508
0.2943;5.306390222
0.29432;5.306390655
0.29434;5.306392814
0.29436;5.306396702
0.29438;5.306402326
0.2944;5.306409689
0.29442;5.306418798
0.29444;5.306429657
0.29446;5.306421682
0.29448;5.306415457
0.2945;5.306410978
0.29452;5.306408239
0.29454;5.306417785
0.29456;5.306419028
0.29458;5.306422001
0.2946;5.306426698
0.29462;5.306433116
0.29464;5.306441248
0.29466;5.30646164
0.29468;5.306473704
0.2947;5.306487471
0.29472;5.306513489
0.29474;5.306541719
0.29476;5.306571648
0.29478;5.306582174
0.2948;5.306593878
0.29482;5.30660726
0.29484;5.306622824
0.29486;5.306651109
0.29488;5.30669211
0.2949;5.306735278
0.29492;5.306780611
0.29494;5.306827085
0.29496;5.306873676
0.29498;5.306920385
0.295;5.306967211
0.29502;5.307014154
0.29504;5.307061214
0.29506;5.307108392
0.29508;5.307155686
0.2951;5.307203098
0.29512;5.307250627
0.29514;5.307298273
0.29516;5.307346037
0.29518;5.307383367
0.2952;5.307419784
0.29522;5.307444734
0.29524;5.307478795
0.29526;5.307511411
0.29528;5.307542578
0.2953;5.307572289
0.29532;5.307600541
0.29534;5.307627328
0.29536;5.307652645
0.29538;5.307666448
0.2954;5.307668727
0.29542;5.307669505
0.29544;5.307668767
0.29546;5.307677049
0.29548;5.307684301
0.2955;5.307691027
0.29552;5.307697726
0.29554;5.30770439
0.29556;5.307721047
0.29558;5.307737141
0.2956;5.307752667
0.29562;5.307767619
0.29564;5.307781994
0.29566;5.307795784
0.29568;5.307797923
0.2957;5.307797927
0.29572;5.307795786
0.29574;5.30779149
0.29576;5.307806129
0.29578;5.307819627
0.2958;5.307842023
0.29582;5.307873321
0.29584;5.307903493
0.29586;5.307932549
0.29588;5.307949949
0.2959;5.307976286
0.29592;5.307990982
0.29594;5.308004081
0.29596;5.308015587
0.29598;5.308025506
0.296;5.308033843
0.29602;5.308040603
0.29604;5.308056342
0.29606;5.308081582
0.29608;5.308095748
0.2961;5.308109403
0.29612;5.308113029
0.29614;5.308138284
0.29616;5.308144005
0.29618;5.308160312
0.2962;5.308156075
0.29622;5.308141845
0.29624;5.308138206
0.29626;5.308134609
0.29628;5.308131052
0.2963;5.308127536
0.29632;5.3081341
0.29634;5.308140197
0.29636;5.308145833
0.29638;5.308151014
0.2964;5.308145192
0.29642;5.308148958
0.29644;5.308152278
0.29646;5.308155158
0.29648;5.308157602
0.2965;5.308159615
0.29652;5.308150652
0.29654;5.308140751
0.29656;5.308129913
0.29658;5.308118137
0.2966;5.308094872
0.29662;5.308080704
0.29664;5.308076144
0.29666;5.30806112
0.29668;5.30804567
0.2967;5.308019244
0.29672;5.307982348
0.29674;5.307945524
0.29676;5.307919312
0.29678;5.307883117
0.2968;5.307846968
0.29682;5.307821405
0.29684;5.307785835
0.29686;5.307750284
0.29688;5.307725295
0.2969;5.307690272
0.29692;5.307665795
0.29694;5.30764182
0.29696;5.307618341
0.29698;5.307595355
0.297;5.307572854
0.29702;5.307550836
0.29704;5.307529294
0.29706;5.307508223
0.29708;5.307487619
0.2971;5.307467475
0.29712;5.307447788
0.29714;5.307428552
0.29716;5.307409761
0.29718;5.307391411
0.2972;5.307373497
0.29722;5.307356014
0.29724;5.307338956
0.29726;5.307332357
0.29728;5.307325667
0.2973;5.307318884
0.29732;5.307301972
0.29734;5.307285474
0.29736;5.307279426
0.29738;5.307273275
0.2974;5.307267023
0.29742;5.307260669
0.29744;5.307254213
0.29746;5.307247655
0.29748;5.307240995
0.2975;5.307234233
0.29752;5.307227369
0.29754;5.307220404
0.29756;5.307213336
0.29758;5.307206167
0.2976;5.307198895
0.29762;5.307191522
0.29764;5.307184047
0.29766;5.30717647
0.29768;5.307168791
0.2977;5.30716101
0.29772;5.307153127
0.29774;5.307145142
0.29776;5.307158157
0.29778;5.307151003
0.2978;5.307143757
0.29782;5.307157521
0.29784;5.307151126
0.29786;5.30714465
0.29788;5.307127541
0.2979;5.307109833
0.29792;5.307091522
0.29794;5.307072601
0.29796;5.307053067
0.29798;5.307042952
0.298;5.307021667
0.29802;5.306999758
0.29804;5.306987259
0.29806;5.306973618
0.29808;5.306958836
0.2981;5.306943424
0.29812;5.306927895
0.29814;5.306912249
0.29816;5.306896486
0.29818;5.306880606
0.2982;5.306864608
0.29822;5.306848493
0.29824;5.306832261
0.29826;5.306815912
0.29828;5.306799446
0.2983;5.306782862
0.29832;5.306776712
0.29834;5.306770963
0.29836;5.306765618
0.29838;5.306760683
0.2984;5.306756164
0.29842;5.306752065
0.29844;5.306748392
0.29846;5.306745149
0.29848;5.306752893
0.2985;5.306761594
0.29852;5.306771264
0.29854;5.306781912
0.29856;5.306793549
0.29858;5.306806185
0.2986;5.306819829
0.29862;5.306834493
0.29864;5.306860224
0.29866;5.306896527
0.29868;5.306932871
0.2987;5.306969276
0.29872;5.306995724
0.29874;5.30702278
0.29876;5.307040422
0.29878;5.30704866
0.2988;5.307068088
0.29882;5.307088677
0.29884;5.30712099
0.29886;5.307165041
0.29888;5.30720026
0.2989;5.307226664
0.29892;5.307254301
0.29894;5.30729322
0.29896;5.307311784
0.29898;5.307330075
0.299;5.307348098
0.29902;5.30736586
0.29904;5.307383363
0.29906;5.307400615
0.29908;5.307397542
0.2991;5.307395241
0.29912;5.307393707
0.29914;5.307382895
0.29916;5.30735327
0.29918;5.307325912
0.2992;5.307300802
0.29922;5.307277406
0.29924;5.307265743
0.29926;5.307245208
0.29928;5.30722582
0.2993;5.307207558
0.29932;5.307190402
0.29934;5.307174331
0.29936;5.307159325
0.29938;5.307145364
0.2994;5.307142977
0.29942;5.307142112
0.29944;5.307142753
0.29946;5.307144884
0.29948;5.30714849
0.2995;5.307153556
0.29952;5.307170617
0.29954;5.307189625
0.29956;5.30721057
0.29958;5.307222889
0.2996;5.307236608
0.29962;5.307251709
0.29964;5.307268179
0.29966;5.307296041
0.29968;5.307324733
0.2997;5.307343695
0.29972;5.307352911
0.29974;5.307362911
0.29976;5.307373676
0.29978;5.307385185
0.2998;5.307397418
0.29982;5.307399802
0.29984;5.307392314
0.29986;5.307385473
0.29988;5.307379248
0.2999;5.307373609
0.29992;5.307368526
0.29994;5.307363967
0.29996;5.307369942
0.29998;5.307375873
0.3;5.307371697
0.30002;5.307367933
0.30004;5.307364552
0.30006;5.307371561
0.30008;5.307368345
0.3001;5.307365424
0.30012;5.30737332
0.30014;5.307422635
0.30016;5.307471671
0.30018;5.307520426
0.3002;5.307558341
0.30022;5.307605997
0.30024;5.3076639
0.30026;5.307711462
0.30028;5.307758715
0.3003;5.307815694
0.30032;5.307861809
0.30034;5.307897054
0.30036;5.307941497
0.30038;5.307984582
0.3004;5.308026304
0.30042;5.308066658
0.30044;5.3080956
0.30046;5.308123671
0.30048;5.30815086
0.3005;5.308177157
0.30052;5.308202552
0.30054;5.308206958
0.30056;5.308211455
0.30058;5.308216024
0.3006;5.308220644
0.30062;5.308225294
0.30064;5.308229954
0.30066;5.308254682
0.30068;5.308288916
0.3007;5.308322101
0.30072;5.308354231
0.30074;5.308396363
0.30076;5.308438461
0.30078;5.308480522
0.3008;5.308552664
0.30082;5.308573056
0.30084;5.308594441
0.30086;5.308656965
0.30088;5.308718434
0.3009;5.308768819
0.30092;5.308788561
0.30094;5.308809302
0.30096;5.308861147
0.30098;5.30891245
0.301;5.308973254
0.30102;5.309033019
0.30104;5.309091754
0.30106;5.30914947
0.30108;5.309206177
0.3011;5.309261886
0.30112;5.309306567
0.30114;5.309350777
0.30116;5.309404559
0.30118;5.309457373
0.3012;5.30950923
0.30122;5.309560138
0.30124;5.309610109
0.30126;5.309659152
0.30128;5.309696728
0.3013;5.309732879
0.30132;5.309767611
0.30134;5.309821518
0.30136;5.309874027
0.30138;5.309914602
0.3014;5.309943252
0.30142;5.309970535
0.30144;5.309996454
0.30146;5.310021015
0.30148;5.310044223
0.3015;5.310066084
0.30152;5.310086602
0.30154;5.310105782
0.30156;5.31012363
0.30158;5.31014015
0.3016;5.310165387
0.30162;5.3101888
0.30164;5.310210399
0.30166;5.310230193
0.30168;5.310248195
0.3017;5.310264412
0.30172;5.310278857
0.30174;5.310291538
0.30176;5.310292428
0.30178;5.310292082
0.3018;5.310290505
0.30182;5.310287703
0.30184;5.310283681
0.30186;5.310268404
0.30188;5.310252424
0.3019;5.310235741
0.30192;5.310218355
0.30194;5.310200266
0.30196;5.310181474
0.30198;5.310161978
0.302;5.310131228
0.30202;5.310109809
0.30204;5.310087681
0.30206;5.310054294
0.30208;5.310019682
0.3021;5.3099738
0.30212;5.30994778
0.30214;5.309921031
0.30216;5.309893553
0.30218;5.309865346
0.3022;5.309836411
0.30222;5.309806747
0.30224;5.309776354
0.30226;5.309745233
0.30228;5.309723422
0.3023;5.309700375
0.30232;5.309686136
0.30234;5.309660127
0.30236;5.309632901
0.30238;5.309604466
0.3024;5.309574825
0.30242;5.309554024
0.30244;5.309521481
0.30246;5.309487754
0.30248;5.309452847
0.3025;5.309416766
0.30252;5.309379515
0.30254;5.3093411
0.30256;5.309301526
0.30258;5.309250759
0.3026;5.309179272
0.30262;5.309118196
0.30264;5.309056974
0.30266;5.308985051
0.30268;5.308901905
0.3027;5.30880752
0.30272;5.308712427
0.30274;5.308627156
0.30276;5.308541653
0.30278;5.308466454
0.3028;5.30839151
0.30282;5.30831681
0.30284;5.308242345
0.30286;5.308168104
0.30288;5.308093564
0.3029;5.308038795
0.30292;5.307983204
0.30294;5.307916755
0.30296;5.307829402
0.30298;5.307741721
0.303;5.307663735
0.30302;5.307614999
0.30304;5.307563865
0.30306;5.307510339
0.30308;5.307464464
0.3031;5.307436802
0.30312;5.307407296
0.30314;5.307375965
0.30316;5.30736342
0.30318;5.307370204
0.3032;5.307366241
0.30322;5.307352078
0.30324;5.307327747
0.30326;5.30731335
0.30328;5.307288328
0.3033;5.307263258
0.30332;5.307228126
0.30334;5.307193503
0.30336;5.307159411
0.30338;5.307125868
0.3034;5.307092897
0.30342;5.307060517
0.30344;5.307028748
0.30346;5.306997611
0.30348;5.306967126
0.3035;5.306917236
0.30352;5.306869053
0.30354;5.306822587
0.30356;5.306777849
0.30358;5.306734849
0.3036;5.306693596
0.30362;5.306654101
0.30364;5.306616374
0.30366;5.306580426
0.30368;5.306535715
0.3037;5.306492286
0.30372;5.306450144
0.30374;5.306419844
0.30376;5.306391358
0.30378;5.306364696
0.3038;5.306339869
0.30382;5.306316886
0.30384;5.306295759
0.30386;5.306287047
0.30388;5.306280727
0.3039;5.306276815
0.30392;5.306275326
0.30394;5.306266237
0.30396;5.306270147
0.30398;5.306265969
0.304;5.306263754
0.30402;5.306274061
0.30404;5.306286868
0.30406;5.306302189
0.30408;5.306329567
0.3041;5.30636851
0.30412;5.306409005
0.30414;5.306461115
0.30416;5.306482669
0.30418;5.306503797
0.3042;5.306524514
0.30422;5.306544837
0.30424;5.30656478
0.30426;5.30657432
0.30428;5.306594057
0.3043;5.306613455
0.30432;5.306621978
0.30434;5.306640227
0.30436;5.306658177
0.30438;5.306665294
0.3044;5.306661588
0.30442;5.306657614
0.30444;5.306663416
0.30446;5.306679005
0.30448;5.306694357
0.3045;5.306709487
0.30452;5.306724411
0.30454;5.306719067
0.30456;5.306735662
0.30458;5.306744096
0.3046;5.30675493
0.30462;5.306778214
0.30464;5.30680341
0.30466;5.306830536
0.30468;5.306828464
0.3047;5.306827825
0.30472;5.306808027
0.30474;5.306810241
0.30476;5.306813877
0.30478;5.306839012
0.3048;5.306844477
0.30482;5.30682976
0.30484;5.306847093
0.30486;5.306867389
0.30488;5.306868528
0.3049;5.306869556
0.30492;5.306881022
0.30494;5.306924537
0.30496;5.306970001
0.30498;5.306985777
0.305;5.30701202
0.30502;5.307017594
0.30504;5.307023084
0.30506;5.307028485
0.30508;5.30704383
0.3051;5.307068608
0.30512;5.307092272
0.30514;5.307125379
0.30516;5.307137823
0.30518;5.307160231
0.3052;5.307181546
0.30522;5.307201774
0.30524;5.307220918
0.30526;5.307238985
0.30528;5.307266018
0.3053;5.307281438
0.30532;5.3072958
0.30534;5.307309111
0.30536;5.307310823
0.30538;5.307310976
0.3054;5.30729953
0.30542;5.307277506
0.30544;5.307265995
0.30546;5.30725444
0.30548;5.307242837
0.3055;5.30723118
0.30552;5.307209426
0.30554;5.307198154
0.30556;5.307196847
0.30558;5.307194954
0.3056;5.307192475
0.30562;5.307178859
0.30564;5.30716414
0.30566;5.307148313
0.30568;5.307131372
0.3057;5.307113313
0.30572;5.30709413
0.30574;5.307073819
0.30576;5.307052373
0.30578;5.30704034
0.3058;5.30702768
0.30582;5.307014393
0.30584;5.30700048
0.30586;5.30698594
0.30588;5.306981324
0.3059;5.306976598
0.30592;5.306971768
0.30594;5.306966838
0.30596;5.306961815
0.30598;5.306956702
0.306;5.306951505
0.30602;5.306946229
0.30604;5.306910762
0.30606;5.306906865
0.30608;5.306902888
0.3061;5.30687876
0.30612;5.306886206
0.30614;5.306883544
0.30616;5.306880818
0.30618;5.306878034
0.3062;5.306875196
0.30622;5.30687231
0.30624;5.306869381
0.30626;5.306866413
0.30628;5.306863412
0.3063;5.306849833
0.30632;5.306835713
0.30634;5.306810502
0.30636;5.306794784
0.30638;5.306788561
0.3064;5.306781285
0.30642;5.306772962
0.30644;5.306753045
0.30646;5.306742126
0.30648;5.30673017
0.3065;5.306727221
0.30652;5.306722737
0.30654;5.306706692
0.30656;5.30668964
0.30658;5.306671587
0.3066;5.306663089
0.30662;5.306675218
0.30664;5.306677367
0.30666;5.306679591
0.30668;5.306681903
0.3067;5.30668432
0.30672;5.306697407
0.30674;5.306711147
0.30676;5.306715521
0.30678;5.306721094
0.3068;5.306707805
0.30682;5.306696761
0.30684;5.306687967
0.30686;5.306681427
0.30688;5.306667108
0.3069;5.306645011
0.30692;5.306614617
0.30694;5.306585956
0.30696;5.306569568
0.30698;5.306565961
0.307;5.306565094
0.30702;5.306556419
0.30704;5.306498237
0.30706;5.306461814
0.30708;5.306426028
0.3071;5.306380308
0.30712;5.306334667
0.30714;5.306289079
0.30716;5.30624352
0.30718;5.306187412
0.3072;5.306130764
0.30722;5.306104173
0.30724;5.306066958
0.30726;5.306030161
0.30728;5.30598321
0.3073;5.30594667
0.30732;5.305910482
0.30734;5.305885176
0.30736;5.305860698
0.30738;5.305837032
0.3074;5.305814164
0.30742;5.305792079
0.30744;5.305780799
0.30746;5.305769763
0.30748;5.305758962
0.3075;5.305748385
0.30752;5.305769163
0.30754;5.305780633
0.30756;5.305793346
0.30758;5.305807303
0.3076;5.305812465
0.30762;5.305819376
0.30764;5.305828033
0.30766;5.305848469
0.30768;5.305870133
0.3077;5.305903063
0.30772;5.305936715
0.30774;5.305971093
0.30776;5.306006202
0.30778;5.306042048
0.3078;5.306078634
0.30782;5.306115968
0.30784;5.306154053
0.30786;5.306192894
0.30788;5.306242536
0.3079;5.3062824
0.30792;5.30632304
0.30794;5.306364462
0.30796;5.306417223
0.30798;5.306470781
0.308;5.306514596
0.30802;5.306569263
0.30804;5.30662424
0.30806;5.306689577
0.30808;5.306754738
0.3081;5.306788598
0.30812;5.306821786
0.30814;5.306854301
0.30816;5.306875592
0.30818;5.306905733
0.3082;5.306934171
0.30822;5.306960908
0.30824;5.306985942
0.30826;5.307009275
0.30828;5.307041456
0.3083;5.307061903
0.30832;5.307080652
0.30834;5.307097704
0.30836;5.30711306
0.30838;5.307126718
0.3084;5.30713868
0.30842;5.307159496
0.30844;5.307169094
0.30846;5.307167473
0.30848;5.307164667
0.3085;5.307160672
0.30852;5.307155481
0.30854;5.307149091
0.30856;5.307162597
0.30858;5.307175928
0.3086;5.307199639
0.30862;5.307223701
0.30864;5.307237574
0.30866;5.307261341
0.30868;5.307284461
0.3087;5.307307456
0.30872;5.307330848
0.30874;5.307375238
0.30876;5.307409504
0.30878;5.307443702
0.3088;5.307456745
0.30882;5.307479778
0.30884;5.307492734
0.30886;5.307536798
0.30888;5.307581361
0.3089;5.307605341
0.30892;5.307628828
0.30894;5.30765183
0.30896;5.307674359
0.30898;5.307696424
0.309;5.307718035
0.30902;5.307718614
0.30904;5.3077293
0.30906;5.307730021
0.30908;5.307731328
0.3091;5.30772267
0.30912;5.30770353
0.30914;5.307683936
0.30916;5.307663879
0.30918;5.30766445
0.3092;5.307644469
0.30922;5.307624004
0.30924;5.307603045
0.30926;5.307581581
0.30928;5.307559603
0.3093;5.307526549
0.30932;5.307502994
0.30934;5.307478888
0.30936;5.307454222
0.30938;5.307428985
0.3094;5.307403167
0.30942;5.307387309
0.30944;5.307392469
0.30946;5.307388023
0.30948;5.30738401
0.3095;5.30738043
0.30952;5.307367245
0.30954;5.30737559
0.30956;5.307374329
0.30958;5.30736295
0.3096;5.307351487
0.30962;5.307339934
0.30964;5.307328288
0.30966;5.307326581
0.30968;5.307324262
0.3097;5.307321332
0.30972;5.307317791
0.30974;5.307303599
0.30976;5.307289303
0.30978;5.307274897
0.3098;5.307260377
0.30982;5.307245737
0.30984;5.307241011
0.30986;5.307235648
0.30988;5.307229648
0.3099;5.307223011
0.30992;5.307215737
0.30994;5.307207826
0.30996;5.307189239
0.30998;5.307170523
0.31;5.307151671
0.31002;5.307132679
0.31004;5.307113542
0.31006;5.307115869
0.31008;5.307088446
0.3101;5.30706138
0.31012;5.307055762
0.31014;5.307030413
0.31016;5.3070054
0.31018;5.306980714
0.3102;5.306956343
0.31022;5.306922239
0.31024;5.306888938
0.31026;5.306856424
0.31028;5.306814643
0.3103;5.306774126
0.31032;5.306734853
0.31034;5.306706841
0.31036;5.306679524
0.31038;5.306652888
0.3104;5.306616366
0.31042;5.306579977
0.31044;5.306543699
0.31046;5.306507513
0.31048;5.306471399
0.3105;5.306435335
0.31052;5.306388752
0.31054;5.306341661
0.31056;5.306304588
0.31058;5.306267475
0.3106;5.306230301
0.31062;5.306183006
0.31064;5.306146155
0.31066;5.306109177
0.31068;5.306062013
0.3107;5.306015187
0.31072;5.305978713
0.31074;5.305931981
0.31076;5.305885517
0.31078;5.305849846
0.3108;5.305814909
0.31082;5.305801787
0.31084;5.305800431
0.31086;5.305810324
0.31088;5.305820915
0.3109;5.305842755
0.31092;5.305865811
0.31094;5.305890087
0.31096;5.305935666
0.31098;5.3059915
0.311;5.30603702
0.31102;5.306062715
0.31104;5.306109769
0.31106;5.30615812
0.31108;5.306207783
0.3111;5.30625775
0.31112;5.306318073
0.31114;5.306368185
0.31116;5.306428689
0.31118;5.306479017
0.3112;5.306529735
0.31122;5.306580858
0.31124;5.3066113
0.31126;5.306662244
0.31128;5.306693552
0.3113;5.30672633
0.31132;5.306760583
0.31134;5.306796316
0.31136;5.306833535
0.31138;5.306872244
0.3114;5.306912449
0.31142;5.306954154
0.31144;5.306997365
0.31146;5.307031536
0.31148;5.307066706
0.3115;5.307102874
0.31152;5.307140041
0.31154;5.307167656
0.31156;5.307196265
0.31158;5.307226374
0.3116;5.307257979
0.31162;5.307311664
0.31164;5.307366845
0.31166;5.307423526
0.31168;5.307471162
0.3117;5.307509753
0.31172;5.307539293
0.31174;5.307569812
0.31176;5.3076013
0.31178;5.307633745
0.3118;5.307657099
0.31182;5.307691936
0.31184;5.307727696
0.31186;5.307754329
0.31188;5.30779241
0.3119;5.307810788
0.31192;5.307840583
0.31194;5.30787174
0.31196;5.307904246
0.31198;5.307938084
0.312;5.307962689
0.31202;5.308008668
0.31204;5.308044871
0.31206;5.308071281
0.31208;5.308097919
0.3121;5.308124251
0.31212;5.308160808
0.31214;5.308207574
0.31216;5.308253989
0.31218;5.308300042
0.3122;5.308335172
0.31222;5.308369402
0.31224;5.308402718
0.31226;5.308435104
0.31228;5.308466545
0.3123;5.308497025
0.31232;5.308536568
0.31234;5.308584652
0.31236;5.308630721
0.31238;5.308684808
0.3124;5.308736363
0.31242;5.308775346
0.31244;5.308812304
0.31246;5.30886782
0.31248;5.308931351
0.3125;5.308992353
0.31252;5.309050839
0.31254;5.309106818
0.31256;5.309140222
0.31258;5.309172153
0.3126;5.309202612
0.31262;5.309231598
0.31264;5.309259112
0.31266;5.309285153
0.31268;5.30929917
0.3127;5.309281081
0.31272;5.30927307
0.31274;5.309265081
0.31276;5.309246549
0.31278;5.309227492
0.3128;5.309207889
0.31282;5.309187722
0.31284;5.309177519
0.31286;5.309167227
0.31288;5.309146279
0.3129;5.309124695
0.31292;5.309092414
0.31294;5.309059963
0.31296;5.309027316
0.31298;5.309004486
0.313;5.30899094
0.31302;5.308976113
0.31304;5.30897054
0.31306;5.308964172
0.31308;5.30896755
0.3131;5.308980668
0.31312;5.309003015
0.31314;5.309014007
0.31316;5.309034232
0.31318;5.309053144
0.3132;5.309060711
0.31322;5.309057444
0.31324;5.30905389
0.31326;5.309050042
0.31328;5.309055935
0.3133;5.309061018
0.31332;5.309055252
0.31334;5.309049182
0.31336;5.309052844
0.31338;5.309055684
0.3134;5.309057705
0.31342;5.309058905
0.31344;5.309069323
0.31346;5.309078414
0.31348;5.309086183
0.3135;5.309092635
0.31352;5.309097774
0.31354;5.309112157
0.31356;5.309115205
0.31358;5.309116961
0.3136;5.30911743
0.31362;5.309116618
0.31364;5.309114529
0.31366;5.309111169
0.31368;5.309095992
0.3137;5.309068998
0.31372;5.309040732
0.31374;5.309021229
0.31376;5.309010488
0.31378;5.308988436
0.3138;5.308965626
0.31382;5.308942056
0.31384;5.308917728
0.31386;5.308882089
0.31388;5.308845173
0.3139;5.308806976
0.31392;5.308767493
0.31394;5.308726717
0.31396;5.308684645
0.31398;5.308651822
0.314;5.308618209
0.31402;5.308583806
0.31404;5.308548613
0.31406;5.308512631
0.31408;5.308486409
0.3141;5.308459915
0.31412;5.308443193
0.31414;5.308415662
0.31416;5.308387879
0.31418;5.308369887
0.3142;5.308351147
0.31422;5.308331667
0.31424;5.30832201
0.31426;5.308322191
0.31428;5.308311639
0.3143;5.308311473
0.31432;5.308311674
0.31434;5.308312262
0.31436;5.308302707
0.31438;5.308303101
0.3144;5.308292876
0.31442;5.308282597
0.31444;5.30827228
0.31446;5.308271979
0.31448;5.308271163
0.3145;5.308259814
0.31452;5.308248498
0.31454;5.308237231
0.31456;5.308226027
0.31458;5.308214903
0.3146;5.308203872
0.31462;5.30820299
0.31464;5.308202238
0.31466;5.308201636
0.31468;5.308190654
0.3147;5.308190409
0.31472;5.308180844
